id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm2,The Empire Strikes Back,MOVIE,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",1980,PG,124,"['scifi', 'action', 'fantasy']",['US'],,tt0080684,8.7,1248319.0,27.802,8.4
tm73079,The Black Hole,MOVIE,"The explorer craft USS Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the USS Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, but the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",1979,PG,98,"['scifi', 'action']",['US'],,tt0078869,5.9,25365.0,10.936,5.8
tm130611,Alice in Wonderland,MOVIE,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",1951,G,75,"['fantasy', 'family', 'animation', 'comedy']",['US'],,tt0043274,7.4,138935.0,93.593,7.2
tm58193,Swiss Family Robinson,MOVIE,"After being shipwrecked, the Robinson family is marooned on an island inhabited only by an impressive array of wildlife. In true pioneer spirit, they quickly make themselves at home but soon face a danger even greater than nature: dastardly pirates. A rousing adventure suitable for the whole family, this Disney adaptation of the classic Johann Wyss novel stars Dorothy McGuire and John Mills as Mother and Father Robinson.",1960,G,126,"['family', 'action']",['US'],,tt0054357,7.1,16068.0,10.119,6.9
tm102135,The Aristocats,MOVIE,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",1970,G,78,"['animation', 'comedy', 'family']",['US'],,tt0065421,7.1,100989.0,61.914,7.3
tm42943,The Parent Trap,MOVIE,"Two identical twin sisters, separated at birth by their parents' divorce, are reunited years later at a summer camp, where they scheme to bring their parents back together. The girls, one of whom has been living with their mother and the other with their father, switch places after camp and go to work on their plan, the first objective being to scare off a gold-digger pursuing their father.",1961,G,129,"['comedy', 'romance', 'family']",['US'],,tt0055277,7.2,21273.0,10.537,7.1
tm186525,Robin Hood,MOVIE,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",1973,G,83,"['animation', 'romance', 'comedy', 'family']",['US'],,tt0070608,7.5,124725.0,38.547,7.3
tm32115,The Sword in the Stone,MOVIE,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",1963,G,79,"['animation', 'comedy', 'family', 'fantasy']",['US'],,tt0057546,7.1,96481.0,50.371,7.2
tm105286,Peter Pan,MOVIE,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",1953,G,77,"['fantasy', 'family', 'animation']",['US'],,tt0046183,7.3,136970.0,66.222,7.2
tm14236,Bedknobs and Broomsticks,MOVIE,Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.,1971,G,117,"['music', 'action', 'fantasy', 'comedy', 'family', 'animation']",['US'],,tt0066817,7.0,37066.0,10.737,7.0
tm124682,Old Yeller,MOVIE,"Young Travis Coates is left to take care of the family ranch with his mother and younger brother while his father goes off on a cattle drive in the 1860s. When a yellow mongrel comes for an uninvited stay with the family, Travis reluctantly adopts the dog.",1957,G,83,"['western', 'drama', 'family']",['US'],,tt0050798,7.3,13414.0,7.861,7.0
tm121851,The Jungle Book,MOVIE,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",1967,G,78,"['animation', 'fantasy', 'comedy', 'family']",['US'],,tt0061852,7.6,176762.0,66.469,7.3
tm37937,Journey to the Center of the Earth,MOVIE,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.,1959,G,132,"['fantasy', 'family', 'romance', 'scifi']",['US'],,tt0052948,7.0,17352.0,15.312,7.0
tm111159,Lady and the Tramp,MOVIE,"Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while.",1955,G,76,"['romance', 'drama', 'animation', 'comedy', 'family']",['US'],,tt0048280,7.3,132982.0,57.793,7.1
tm91105,The Many Adventures of Winnie the Pooh,MOVIE,"Whether we’re young or forever young at heart, the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh, Piglet, Kanga, Roo, Owl, Rabbit, Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.",1977,G,74,"['animation', 'comedy', 'family']",['US'],,tt0076363,7.5,35737.0,14.978,7.2
tm11010,The Love Bug,MOVIE,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of its own, not realizing Herbie's worth until a sneaky rival plots to steal him.",1968,G,107,"['fantasy', 'family', 'sport', 'comedy']",['US'],,tt0064603,6.5,15879.0,9.733,6.5
tm92586,Pete's Dragon,MOVIE,"Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",1977,G,128,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt0076538,6.3,24452.0,24.239,6.4
tm54168,One Hundred and One Dalmatians,MOVIE,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.
 In a Disney animation classic, Dalmatian Pongo is tired of his bachelor-dog life. He spies lovely Perdita and maneuvers his master, Roger, into meeting Perdita's owner, Anita. The owners fall in love and marry, keeping Pongo and Perdita together too. After Perdita gives birth to a litter of 15 puppies, Anita's old school friend Cruella De Vil wants to buy them all. Roger declines her offer, so Cruella hires the criminal Badun brothers to steal them -- so she can have a fur coat.",1961,G,79,"['comedy', 'family', 'animation']",['US'],,tt0055254,7.3,164790.0,93.302,7.2
tm47427,Darby O'Gill and the Little People,MOVIE,A wily old codger matches wits with the King of the Leprechauns and helps play matchmaker for his daughter and the strapping lad who has replaced him as caretaker.,1959,G,90,"['fantasy', 'romance', 'family']",['US'],,tt0052722,7.1,8121.0,5.332,6.9
tm41096,The Absent-Minded Professor,MOVIE,"Bumbling professor Ned Brainard accidentally invents flying rubber, or ""Flubber"", an incredible material that gains energy every time it strikes a hard surface. It allows for the invention of shoes that can allow jumps of amazing heights and enables a modified Model-T to fly. Unfortunately, no one is interested in the material except for Alonzo Hawk, a corrupt businessman who wants to steal the material for himself.",1961,G,96,"['scifi', 'sport', 'comedy', 'family']",['US'],,tt0054594,6.7,8290.0,7.069,6.5
tm92967,The Rescuers,MOVIE,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",1977,G,78,"['fantasy', 'family', 'animation', 'comedy']",['US'],,tt0076618,6.9,63093.0,17.902,6.8
tm120497,Escape to Witch Mountain,MOVIE,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.",1975,G,97,"['fantasy', 'scifi', 'family']",['US'],,tt0072951,6.3,10258.0,8.069,6.4
tm87467,Freaky Friday,MOVIE,"School girl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They both think that the other has an easy life. On a normal Friday morning, both complain about each other and wish they could have the easy life of their daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They both have a Freaky Friday.",1976,G,95,"['fantasy', 'comedy', 'family']",['US'],,tt0076054,6.3,12833.0,8.063,6.2
tm124852,The Apple Dumpling Gang,MOVIE,A roving bachelor gets saddled with three children and a wealth of trouble when the youngsters stumble upon a huge gold nugget. They join forces with two bumbling outlaws to fend off the greedy townspeople and soon find themselves facing a surly gang of sharpshooters.,1975,G,100,"['western', 'family', 'comedy']",['US'],,tt0072653,6.3,5783.0,5.898,6.6
tm51992,Sleeping Beauty,MOVIE,"A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.",1959,G,75,"['romance', 'comedy', 'family', 'fantasy', 'animation', 'european']",['US'],,tt0053285,7.2,146163.0,69.089,6.9
tm51953,The Shaggy Dog,MOVIE,"Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....",1959,G,104,"['comedy', 'fantasy', 'family']",['US'],,tt0053271,6.4,5029.0,5.35,6.1
tm56825,Pollyanna,MOVIE,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,1960,G,134,"['drama', 'comedy', 'family']",['US'],,tt0054195,7.4,10218.0,10.282,7.0
tm45750,Babes in Toyland,MOVIE,"All roads lead to magical, merry Toyland as Mary Contrary and Tom Piper prepare for their wedding! But villainous Barnaby wants Mary for himself, so he kidnaps Tom, setting off a series of comic chases, searches, and double-crosses! The ""March Of The Wooden Soldiers"" helps put Barnaby in his place, and ensures a ""happily ever after"" for Tom and Mary!",1961,G,101,"['fantasy', 'romance', 'comedy', 'family']",['US'],,tt0054649,6.1,4173.0,5.9,6.0
tm79567,That Darn Cat!,MOVIE,"A young woman suspects foul play when her cat comes home wearing a wristwatch. Convincing the FBI, though, and catching the bad guys is tougher than she imagined.",1965,G,112,"['drama', 'crime', 'family', 'thriller', 'comedy']",['US'],,tt0059793,6.7,6922.0,8.285,6.6
