id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts35453,Wander Over Yonder,SHOW,"The adventures of Wander, an eternally-optimistic intergalactic traveler and constant do-gooder, and his quick-tempered but loyal steed and best friend, Sylvia.  The friendliest face in outer space, Wander journeys across the galaxies to spread good cheer and to help anyone he can — much to his overly pragmatic stallion’s chagrin. Their fun-loving escapades often lead them to clash with the evil villain Lord Hater and his army of Watchdogs, who travel from planet to planet trying to make hate the order of the day. Together, the best friends travel through the cosmos, happening upon one freewheeling adventure after another and making new friends and foes.",2013,TV-Y7,18,"['scifi', 'comedy', 'family', 'fantasy', 'animation']",['US'],2.0,tt2252938,7.2,4199.0,11.181,7.4
ts20151,Mickey Mouse,SHOW,"In this series of cartoon shorts, Mickey Mouse finds himself in silly situations all around the world! From New York to Paris to Tokyo, Mickey experiences new adventures with his friends!",2013,TV-G,5,"['fantasy', 'animation', 'comedy', 'family']",['US'],5.0,tt2768802,8.1,3073.0,26.868,7.3
ts39826,Henry Hugglemonster,SHOW,"Henry Hugglemonster is the story of a mischievous 5-year-old monster named Henry who loves adventures, discoveries, and being with his family. Each day brings new opportunities for Henry to explore his feelings and learn important life lessons about working with others, showing kindness, and getting along with siblings. Henry finds love and support from his parents, Daddo and Momma; and his brothers and sisters, Cobby , Summer, and Ivor.",2013,TV-Y,24,"['music', 'animation', 'family', 'fantasy']",['US'],2.0,tt2746314,5.0,384.0,4.375,6.0
ts35339,The Evermoor Chronicles,SHOW,"A young girl and her blended family move to the small cottage town of Evermoor. All is well until sinister things start to happen, magic tapestries, an enchanted typewriter. Only a few of the strange things found in the town of Evermoor.",2014,TV-PG,22,"['action', 'family', 'fantasy']",['GB'],2.0,tt3602560,6.1,715.0,18.586,6.9
ts75141,Wild Hawaii,SHOW,"Seven millions years ago Hawaii rose from the sea a volcanic wasteland, how these islands transformed themselves into paradise is a story that defies the odds and challenges our expectations. Nat Geo WILD takes us on an untamed journey to Hawaii, a place that through an alchemy of fire, ice and water has become an experiment in creation.",2014,,44,['documentation'],['US'],1.0,,,,3.934,9.0
ts20859,Sheriff Callie's Wild West,SHOW,A kids' western centered on a kitty-cat sheriff whose job is to ensure that the town of Nice and Friendly Corners remains the friendliest town in the West.,2013,TV-Y,21,"['western', 'animation', 'comedy', 'family', 'action']","['US', 'FR', 'KR']",2.0,tt2769458,6.3,667.0,13.115,7.0
ts37726,Wicked Tuna: Outer Banks,SHOW,"The long, cold winter has just hit New England, and while the bluefin tuna season has come to an end in Gloucester, Mass., it’s just getting started in the Outer Banks of North Carolina. After a disappointing season, several of Gloucester’s top fishermen head south to try to salvage their finances by fishing for the elusive bluefin tuna in unfamiliar Carolina waters before the experienced locals beat them to the catch. It’s a whole new battlefield and the Northern captains must conquer new styles of fishing, treacherous waters and the wrath of the Outer Banks’ top fishermen. They’re gambling on what could be a massive payday … or a huge financial loss.",2014,TV-14,46,['reality'],['US'],8.0,tt4248510,6.0,134.0,10.061,7.3
ts150852,Dr K's Exotic Animal ER,SHOW,"Follow Dr Susan Kelleher and staff as they treat all forms of exotic animals at her, hospital in Deerfield Beach, FL",2014,TV-PG,43,['reality'],['US'],9.0,tt3986852,8.1,372.0,3.459,4.0
ts77191,The Great Christmas Light Fight,SHOW,Four families will compete each week to transform their homes for the holidays in just 21 days.,2013,TV-PG,45,['reality'],['US'],9.0,tt3394574,6.4,253.0,3.855,9.7
ts159834,When Sharks Attack,SHOW,"Terror-filled deep sea saga using underwater photography, gripping news archives & paralyzing testimony to investigate three mysterious and deadly recent shark attacks.",2013,TV-14,44,['documentation'],['US'],7.0,tt3097686,6.7,93.0,1.455,
ts43070,Kirby Buckets,SHOW,"This single-camera animation/live-action hybrid comedy revolves around  Kirby Buckets, a kid who dreams of being the biggest animator in the  world. His drawings take shape as he and his best friends, Fish and Eli,  go on outrageous adventures.",2014,TV-Y7,22,"['action', 'family', 'animation', 'comedy']",['US'],3.0,tt3544772,4.9,512.0,8.217,9.0
ts35174,I Didn't Do It,SHOW,"Ultra-competitive fraternal twins Lindy and Logan Watson, together with their four best friends, navigate their freshman year of high school. Each episode begins with a comedic ""what just happened?"" situation as Lindy and Logan each spin their own vivid account of a certain occurrence or predicament. The series utilizes flashback scenes to tell the siblings' unique stories. ",2014,TV-G,25,"['comedy', 'crime', 'history', 'drama', 'family']",['US'],2.0,tt2176996,7.5,14.0,8.846,8.0
ts34355,Mighty Med,SHOW,"Mighty Med is a live-action comedy series starring popular Disney Channel stars Bradley Steven Perry and Jake Short, premieres as a special one-hour event, October 7 on Disney XD. The series is created by Jim Bernstein and Andy Schwartz, and is executive produced by Bernstein and Stephen Engel.",2013,TV-Y7,25,"['comedy', 'family', 'scifi']",['US'],2.0,tt2573338,6.4,1996.0,10.977,7.6
ts222742,Wild Congo,SHOW,"The Congo: more powerful and dangerous than any other river, yet a sanctuary and home for some of the most wonderful creatures on our Earth.",2014,,44,['documentation'],['DE'],1.0,tt19767844,,,0.875,9.0
ts160519,The Doc Files,SHOW,"""The Doc Files"" offers young viewers a glimpse into Doc's keen deductive skills as she shares an in-depth look at specific cases and diagnoses after the clinic doors close for the day. Each episode opens with Doc dictating a toy patient's chart and recalling how she solved the case from allergies to splinters to the importance of healthy eating and exercise.",2013,TV-G,3,['animation'],['US'],1.0,tt3074034,6.4,33.0,1.345,
ts21903,Marvel's Daredevil,SHOW,Lawyer-by-day Matt Murdock uses his heightened senses from being blinded as a young boy to fight crime at night on the streets of Hell’s Kitchen as Daredevil.,2015,TV-MA,53,"['action', 'crime', 'drama', 'thriller', 'fantasy', 'scifi']",['US'],3.0,tt3322312,8.6,419503.0,109.111,8.1
ts35811,Marvel's Jessica Jones,SHOW,"After a tragic ending to her short-lived super hero stint, Jessica Jones is rebuilding her personal life and career as a detective who gets pulled into cases involving people with extraordinary abilities in New York City.",2015,TV-MA,51,"['scifi', 'thriller', 'action', 'crime', 'drama']",['US'],3.0,tt2357547,7.9,209091.0,51.493,7.6
ts21913,Marvel's Agent Carter,SHOW,"It's 1946, and peace has dealt Peggy Carter a serious blow as she finds herself marginalized when the men return home from fighting abroad. Working for the covert SSR (Strategic Scientific Reserve), Peggy must balance doing administrative work and going on secret missions for Howard Stark all while trying to navigate life as a single woman in America, in the wake of losing the love of her life - Steve Rogers.",2015,TV-PG,42,"['drama', 'scifi', 'action']",['US'],2.0,tt3475734,7.9,81165.0,46.159,7.6
ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,"Normal high school kids by day, protectors of Paris by night! Miraculous follows the heroic adventures of Marinette and Adrien as they transform into Ladybug and Cat Noir and set out to capture akumas, creatures responsible for turning the people of Paris into villains. But neither hero knows the other’s true identity – or that they’re classmates!",2015,TV-Y7,22,"['family', 'fantasy', 'romance', 'animation', 'action']",['FR'],4.0,tt2580046,7.7,10102.0,261.845,8.0
ts42687,PJ Masks,SHOW,"Connor, Greg and Amaya are normal kids by day, but at night they activate their bracelets, which link into their pajamas and give them fantastic super powers, turning them into their alternate identities: The PJ Masks. The team consists of Catboy (Connor), Gekko (Greg) and Owelette (Amaya). Together, they go on adventures, solve mysteries, and learn valuable lessons.",2015,TV-G,15,"['animation', 'family', 'fantasy', 'scifi', 'action', 'european']",['GB'],5.0,tt4148744,5.4,1214.0,54.603,4.9
ts20008,Marvel's Luke Cage,SHOW,"Given superstrength and durability by a sabotaged experiment, a wrongly accused man escapes prison to become a superhero for hire.",2016,TV-MA,56,"['scifi', 'crime', 'drama', 'thriller', 'action']",['US'],2.0,tt3322314,7.3,127538.0,52.481,7.0
ts42258,LEGO Star Wars: The Freemaker Adventures,SHOW,"Set between The Empire Strikes Back and Return of the Jedi, The Freemaker Adventures centers on a family of three young siblings—young boy Rowan, his sister Kordi, and their brother Zander—known as the Freemakers, who salvage parts from destroyed or damaged ships which they use to build new ones, which they sell in order to make their living. They are accompanied by their salvaged battle droid Roger.",2016,TV-Y,22,"['animation', 'family', 'scifi', 'drama', 'fantasy', 'action', 'comedy']",['US'],3.0,tt5459566,7.4,1134.0,7.215,7.4
ts42554,Port Protection Alaska,SHOW,"Port Protection is home to the few who have left behind normal society and chosen a different life in a remote Alaskan community, where survival of the individuals and community cannot sustain without the other. The stakes are high. The land is rugged and unforgiving and the seas which surround Port Protection are cold and merciless. With risk comes a reward more profound than mere survival: a world of beauty and freedom with the security of community and without the constraints of bureaucracy. In Port Protection there are no clear roads to survival, inhabitants must carve one themselves.",2015,TV-14,48,"['drama', 'reality']",['US'],7.0,tt4838586,8.2,464.0,4.745,5.5
ts43132,Primal Survivor,SHOW,Hazen Audel embarks on an epic trek that will mirror a traditional Berber nomad journey across the Saharan desert cauldron to an oasis.,2016,TV-14,43,"['documentation', 'reality']",['US'],6.0,tt5538644,8.2,345.0,4.306,8.3
ts80321,America's National Parks,SHOW,"An epic journey from the geysers of Yellowstone to the rugged Pacific coast of the Olympic peninsula, from the hot desert of Saguaro to the icy Gates of the Arctic, from the subtropical sea of grass in the Everglades to the world-famous peaks of Yosemite and from the mystic Smoky Mountains to the biggest gorge on Earth: the Grand Canyon.",2015,TV-PG,40,"['documentation', 'family']",['US'],1.0,tt14246734,7.6,198.0,2.271,
ts21894,K.C. Undercover,SHOW,"K.C. Cooper, a high school math whiz and karate black-belt, learns that her parents are spies when they recruit her to join them in the secret government agency, The Organization. While she now has the latest spy gadgets at her disposal, K.C. has a lot to learn about being a spy, including keeping her new gig a secret from her best friend Marisa. Together, K.C. and her parents, Craig and Kira, and her younger siblings, Ernie and Judy (a humanoid robot), try to balance everyday family life while on undercover missions, near and far, to save the world.",2015,TV-G,25,"['drama', 'comedy', 'action', 'family']",['US'],3.0,tt3598030,6.2,4717.0,24.995,7.9
ts21980,Star vs. the Forces of Evil,SHOW,"Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.",2015,TV-Y7,18,"['scifi', 'fantasy', 'thriller', 'comedy', 'drama', 'action', 'family', 'animation']",['US'],4.0,tt2758770,8.0,14241.0,74.763,8.4
ts36431,The Muppets,SHOW,"The Muppets return to primetime with a contemporary, documentary-style show. For the first time ever, a series will explore the Muppets’ personal lives and relationships, both at home and at work, as well as romances, breakups, achievements, disappointments, wants and desires. This is a more adult Muppet show, for “kids” of all ages.",2015,TV-PG,21,"['comedy', 'family']",['US'],1.0,tt4651824,7.4,6644.0,11.623,7.1
ts36167,Marvel's Guardians of the Galaxy,SHOW,"Peter Quill is Star-Lord, the brash adventurer who, to save the universe from its greatest threats, joins forces with a quartet of disparate misfits — fan-favorite Rocket Raccoon, a tree-like humanoid named Groot, the enigmatic, expert fighter Gamora and the rough edged warrior Drax the Destroyer.",2015,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],3.0,tt17461610,7.2,3060.0,21.205,7.6
ts41293,Alex & Co.,SHOW,A group of friends studying in secondary school find their love for music after stumbling upon a banned room in their school.,2015,,23,"['drama', 'family', 'music', 'romance', 'comedy']",['IT'],3.0,tt5520772,5.4,310.0,5.196,9.3
ts52891,MECH-X4,SHOW,"Ryan Walker mysteriously awakens MECH-X4, a giant robot built to defend Bay City against impending doom. When monsters begin to descend, Ryan recruits his two best friends and his brother to help pilot the robot that is their only hope of saving their town from mass destruction.",2016,TV-Y7,23,"['scifi', 'comedy', 'family', 'action']",['CA'],3.0,tt5568740,5.9,510.0,21.619,7.9
ts42179,Elena of Avalor,SHOW,The story of a brave teenager who has saved her kingdom from an evil sorceress and must now learn to rule as a crown princess until she’s old enough to be queen.,2016,TV-G,24,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",['US'],3.0,tt4549142,6.3,1510.0,42.759,6.8
ts41264,Stuck in the Middle,SHOW,Harley is an engineering whiz who uses her inventions to navigate life as the middle child in a large family of seven kids.,2016,TV-G,24,"['comedy', 'family', 'documentation', 'romance']",['US'],3.0,tt13759714,6.3,1978.0,14.786,7.7
ts37130,LEGO Star Wars: Droid Tales,SHOW,"Following their victory celebration in the Ewok village on Endor, seen at the close of Star Wars: Return of the Jedi, C-3PO and R2-D2 have gathered to regale Luke, Leia, Han, Chewbacca and the other Rebels with the tales of their adventures that led to the events of Star Wars: The Phantom Menace. An accidental kidnapping occurs while the droids are reminiscing and suddenly viewers are taken on a new adventure that leads to encounters with familiar faces and places that prompt the re-telling of the entire saga. The series offers all of the playful humor that viewers expect from LEGO Star Wars.",2015,TV-Y,24,"['animation', 'action', 'comedy', 'scifi']",['US'],2.0,tt4855868,7.5,856.0,6.89,6.8
ts42209,The Lion Guard,SHOW,"Simba's son, Kion, assembles a group of animals to protect the Pride Lands, known as the Lion Guard.",2016,TV-G,24,"['family', 'drama', 'music', 'animation', 'action', 'comedy', 'fantasy']",['US'],3.0,tt3793630,6.4,2064.0,49.576,7.7
ts58006,Ice Road Rescue,SHOW,"Reality series following a group of truck drivers in the mountain passes of Norway, some of the most dangerous roads in all of Europe.",2015,TV-14,44,"['documentation', 'reality']",['GB'],6.0,tt5270356,8.0,243.0,9.932,8.1
ts37428,Pickle & Peanut,SHOW,A buddy comedy series about two unlikely friends — an emotional pickle and a freewheeling peanut.,2015,TV-Y7,22,"['comedy', 'fantasy', 'animation', 'family']",['US'],2.0,tt3824018,3.9,1437.0,2.756,4.6
ts21912,Miles from Tomorrowland,SHOW,"This intergalactic adventure charts the outer space missions of young adventurer Miles Callisto and his family – mom and ship captain, Phoebe; mechanical engineer dad, Leo; tech-savvy big sister, Loretta; and robo-ostrich pet, Merc – as they help connect the universe on behalf of the Tomorrowland Transit Authority.",2015,TV-Y,19,"['action', 'scifi', 'animation', 'family']",['US'],3.0,tt3098856,6.4,561.0,9.264,8.3
ts52911,Continent 7: Antarctica,SHOW,"Take a journey to Antarctica to experience the world’s most extreme wilderness, to see the massive undertaking it is to support human life there, and to chronicle the world-changing science being done. Embed with missions on the ice, underneath it, and atop some of its peaks, as scientists and survival experts join forces to fight brutal conditions to help change the world.",2016,TV-PG,47,['documentation'],['US'],1.0,tt6244108,7.4,173.0,0.6,5.3
ts37907,Goldie & Bear,SHOW,"You’ve heard the story of Goldilocks and the Three Bears, but did you hear what happened after the story ended? Goldilocks apologized to Bear and now they’re best friends.",2015,TV-Y,24,"['animation', 'family', 'fantasy', 'music']",['US'],2.0,tt4475060,6.1,399.0,17.909,6.6
ts52902,The Lodge,SHOW,"Fifteen-year-old Skye moves with her father from the big city to rural Northern Ireland, where they take over a local family owned  hotel called North Star, previously managed by Skye's grandfather. Skye tries to build a new life, but this new life is not free from complications as Skye must navigate through the everyday stresses of life as a teenager and tries to integrate into a group of teenagers who live and work in the hotel.",2016,TV-G,22,"['drama', 'family', 'reality']",['GB'],2.0,tt2464772,6.1,586.0,8.432,8.2
ts38780,Bizaardvark,SHOW,"The live-action comedy follows comedy duo Paige and Frankie, two quirky teens who write funny songs and create music comedy videos for their online channel. With the help of friend and aspiring agent Bernie plus Vuuugle stars Dirk and Amelia, the best friends embark on comedic adventures in their quest to take the video blogging world by storm.",2016,TV-G,23,"['comedy', 'family']",['US'],4.0,tt4800624,3.9,2144.0,27.362,7.3
ts44984,Descendants: Wicked World,SHOW,"After Ben's coronation in Descendants, the villain kids Mal, Evie, Carlos and Jay settle in at being good while their villainous parents are still roaming the Isle of the Lost. The story goes deeper at the arrival of new villain kids, Freddie (Dr. Facilier's daughter), CJ (Captain Hook's daughter) and Zevon (Yzma's son).",2015,TV-G,6,"['scifi', 'family', 'fantasy', 'romance', 'animation', 'comedy']",['US'],2.0,tt4951098,6.6,974.0,11.263,8.7
ts42911,The Greeks,SHOW,"National Geographic's landmark event series, The Greeks, brings together historians, archaeologists, actors, athletes, scientists and artists to launch a groundbreaking exploration into the ancient Greeks' journey - not just to better understand their past, but to discover how their legacy illuminates our present, and will shape our future. The story of the Greeks is the story of us.",2016,,54,"['documentation', 'sport', 'history']",['US'],1.0,tt2148510,7.7,215.0,1.62,5.5
ts38952,I am Luna,SHOW,"Although it is difficult for Luna to live in another country, she is determined to try everything to make new friends and achieve a new style of skating.",2016,,46,"['music', 'documentation', 'comedy', 'family']",['AR'],3.0,tt5189554,6.4,1330.0,283.189,7.9
ts86847,Marvel Funko Shorts,SHOW,"In 2016, Marvel and Funko collaborated to create the first-ever Funko animated shorts. Each of the shorts featured some of Marvel’s most popular superheroes and villains, including Spider-Man, Iron Man, Loki, Rocket, Groot, the Collector, Deadpool and Venom.",2016,TV-G,1,['animation'],['US'],1.0,,,,2.279,5.0
ts128555,United States of Animals,SHOW,"The United States of Animals is your guide to amazing animals doing incredible things around the country. Showcasing the best and most accessible wildlife and revealing secrets behind the fascinating things that animals do, this field guide shows you where and when to go, and what to look for to help you become the wildlife expert you have always dreamed of being.",2016,TV-PG,22,['documentation'],['US'],1.0,tt6126926,6.3,19.0,0.6,
ts41269,Milo Murphy's Law,SHOW,"Milo Murphy is the personification of Murphy’s Law where anything that can go wrong will go wrong. Suffering from Extreme Hereditary Murphy’s Law condition (EHML), Milo always looks to make the best of the cards he’s been dealt and his endless optimism and enthusiasm can turn any catastrophe into a wild adventure. Together, he and his friends will learn that it’s all about a positive attitude and not to sweat the big stuff… and it’s all big stuff.",2016,TV-Y7,20,"['comedy', 'action', 'family', 'fantasy', 'animation']",['US'],3.0,tt5439480,7.6,2696.0,25.94,7.6
ts70709,China From Above,SHOW,"China is a land of immense scale and diversity, an ancient civilization with a fascinating history dating back thousands of years. From the monumental engineering feats of the Great Wall, to innovative and unique farming techniques, and a massive water splashing festival, you’ll discover how China has transformed its cities and infrastructure so much in three decades while still retaining its strong traditions, and how these strong traditions have shaped China’s landscape to make it uniquely recognizable and truly magnificent, especially from the air!",2015,TV-PG,44,['documentation'],['US'],2.0,tt4872012,7.7,114.0,1.636,6.0
ts128367,Weird But True,SHOW,Join hosts Charlie and Kirby Engelman as these siblings and science-lovers explore the fun and curious ways our world works. From searching for space rocks in Arizona to meeting some seriously cool dogs in Alaska - no topic is off limits.,2016,TV-G,23,"['family', 'documentation']",['US'],3.0,tt6057106,7.8,93.0,3.274,6.0
ts217981,Wild Yellowstone,SHOW,"Yellowstone challenges every animal that lives in this Rocky Mountain wilderness; in summer it pitches them into battle against one another for food, territories and mates, in winter it forces them into a struggle for survival.",2015,TV-PG,54,['documentation'],['US'],1.0,tt11669950,7.4,91.0,1.4,9.3
ts35597,Best Friends Whenever,SHOW,"When their aspiring scientist friend Barry's invention goes awry, best friends Shelby and Cyd gain the power to leap forward and backward in time whenever they want – and sometimes when they don't. Now, they experience the twists and turns of friendship and must decide between fixing mistakes in the past or catching a glimpse of the future. While Barry and his assistant, Naldo, try to figure out how to replicate time travel for themselves, Cyd and Shelby use their newfound power to navigate high school life and Shelby's mischievous twin brothers, Bret and Chet.",2015,TV-G,24,"['scifi', 'comedy', 'family']",['US'],2.0,tt4507442,5.8,1753.0,15.338,8.5
ts16202,Animal ER,SHOW,"Follow the highly trained doctors and staff of Houston’s Gulf Coast Veterinary Specialists as they perform high-end, specialized veterinary medicine on domestic and exotic animals. Watch as they perform a double root canal on a Chimpanzee, a life-saving hysterectomy on a Bengal tiger, and dental surgery to restore functional living to a police dog.",2016,TV-14,44,"['reality', 'documentation']",['US'],2.0,tt6208226,7.9,70.0,1.568,9.4
ts86270,Supercar Megabuild,SHOW,"Buckle up petrol-heads, there's a shiny, motoring show on the scene. Putting a fresh spin on your typical car transformation TV show, Supercar Megabuild. In every episode our British motor-mad mechanics will embark on an ambitious mission to transform an ordinary car into extraordinary supercar, fit for the racetrack. But with limited time and other inevitable roadblocks piling on the pressure, will they succeed in creating the ultimate supercars?",2016,,45,"['reality', 'documentation']",['GB'],2.0,tt12535708,4.6,71.0,4.589,8.7
